w_cost,w_gwp,w_profit,run_success,run_error,elapsed_s,Utility,Utility_Norm,Cost_Utility,GWP_Utility,Profit_Utility_Value,Cost_Utility_Norm,GWP_Utility_Norm,Profit_Utility_Norm,Cost_Rating_Norm,GWP_Rating_Norm,Profit_Rating_Norm,Profit_Utility,cons_comp.c1,AR,vertiport_span,MTOM,CL_cruise,CL_climb,gamma_comp.gamma_deg,SPL_hover,b,c,r_cruise,r_hover,V_cruise,V_climb,rho_bat,c_charge,gamma_climb_deg,ROC_target_mps,D_climb_N,D_cruise_N,T_req_total_climb_N,T_req_total_cruise_N,T_req_total_hover_N,T_req_prop_climb_N,T_req_prop_cruise_N,T_req_prop_hover_N,Lift_to_Drag_Cruise,Lift_to_Drag_Climb,Wing_Loading_kg_m2,Wing_Loading_N_m2,Disk_Loading_Hover_kg_m2,Disk_Loading_Hover_N_m2,Disk_Loading_Cruise_kg_m2,Disk_Loading_Cruise_N_m2,Power_to_Weight_Hover_W_kg,Power_to_Weight_Hover_hp_lb,Power_to_Weight_Climb_W_kg,Power_to_Weight_Climb_hp_lb,Power_to_Weight_Cruise_W_kg,Power_to_Weight_Cruise_hp_lb,Empty_Mass_Fraction,Battery_Mass_Fraction,P_req_total_hover,P_req_total_climb,P_req_total_cruise,E_total_req,E_trip,E_hover,E_climb,E_reserve,t_cruise,t_trip,C_rate_hover,C_rate_climb,C_rate_cruise,C_rate_avg,DOD,n_battery_lifecycle,MTOM_est,m_battery,m_empty,RPM_hover,FC_a,FoM,FoM_time_rating,FoM_co2_rating,FoM_energy_rating,FoM_cost_rating,TOC_flight,GWP_flight,GWP_annual_ops,Annual_Profit
0.0,1.0,0.0,True,,2.9927520751953125,0.4836166256495204,1.0000036567861288,-0.0,0.4836166256495204,-0.0,0.0,1.0000036567861288,0.0,1.7931022837834446e-05,1.0000036567861288,1.7896300013551786e-06,-0.1846637521132028,2.7671817675850097,9.999999999999998,14.999999999999998,1785.4043944313723,0.7000000381119721,0.7243147237798948,6.02855133584815,70.73411577856463,14.393431767585009,1.439343176758501,1.1999999999999997,1.6868749999999997,44.40545983207989,43.5328921468005,250.00000000000009,1.0,6.02855133584815,4.572,1223.402760620244,1238.459705717921,3062.8795303696925,1238.459705717921,21893.521386714703,3062.8795303696925,1238.459705717921,2736.690173339338,14.14241983692043,14.237302050808207,86.1802783891579,845.4285309976391,24.96496352603483,244.9062921904017,394.6610205440904,3871.624611537527,217.57570874162835,0.29177337693669847,110.22954126236554,0.14782001942365744,42.42953036000172,0.05689884880336951,0.5213318601199088,0.2586619602016201,388460.6265088236,196804.30736598172,75753.8699584064,73890.59206659287,48639.302080457404,6474.34377514706,14395.870631400514,25251.289986135467,1319.6515990663506,1642.9849323996839,3.36463403543426,1.7046115505572526,0.6561386966514754,0.7933390367861085,0.42128710111617484,5968.994736701072,1785.404394431372,461.8162004162053,930.7881940151668,704.7177668841932,2369.9063695472128,0.4836166256495204,1.434934614666764,0.4836166256495204,0.7290894969878035,-0.46586010116387766,132.67746102931554,20.84046549901804,49389.95193045179,579002.5820796159
0.1,0.0,0.9,True,,3.1502928733825684,0.7286502834925083,0.9408357063298318,-0.028698435522869537,-0.0,0.7573487190153778,0.0521571950405192,0.0,0.8886785112893126,0.521571950405192,0.20526830769781113,0.9874205680992363,0.8414985766837532,0.0,9.99999999999999,14.129082975681866,2175.2584610460535,0.5318386655517802,1.0474707290591794,5.000000000000004,77.00005772904389,10.9730622317614,1.0973062231761412,1.0364979436630912,1.5780103719602332,73.75969194007166,52.45781695920253,250.00000000000009,3.9999999999999987,5.000000000000004,4.572,1494.8249192139847,1655.2728395404458,3354.6661969202396,1655.2728395404458,26674.106878577233,3354.6661969202396,1655.2728395404458,3334.263359822154,12.891702801567275,14.22111901251618,180.65716143960637,1772.2467537225386,34.757721580773875,340.97324870739175,644.5017549519667,6322.562216078794,256.7264343564502,0.3442752830006869,119.54357253035785,0.1603103216346605,75.97658204725015,0.1018861160570034,0.47917331972521215,0.3402504374815078,558446.3485080526,260038.1676103335,165268.70293964059,118421.22288100343,63331.65523445656,9307.439141800878,19021.310408533653,55089.567646546864,762.4580953410206,1085.791428674354,3.01808792672489,1.405359809853057,0.8931842393458126,1.038907212740764,0.34227192021806246,883.5901799046575,2175.258461046065,740.1326430062711,1042.3258180397936,888.890882028696,5372.223961252214,-0.28698435522869536,1.6066188875233083,-0.3008792322997294,0.6298049714793434,-0.28698435522869536,117.00059031472074,50.07178532090527,268996.8448836442,1396732.0808309985
0.1,0.1,0.8,True,,3.1422650814056396,0.6118536367539837,0.8703128757628187,-0.02382000926044197,-0.01779272426321417,0.6534663702776399,0.06638138631993129,0.03298251061046359,0.7709489788324239,0.6638138631993129,0.3298251061046359,0.9636862235405298,0.8168329628470498,-1.7763568394002505e-15,9.999999999999996,13.711276642912628,2062.5880806888604,0.5836670946930893,1.0524673767412065,4.999999999999997,77.00004903284953,10.65970748218447,1.0659707482184473,1.036199739260937,1.5257845803640784,70.57645120044218,52.457816959202596,250.00000000000009,4.0,4.999999999999998,4.572,1418.6651226964802,1509.9116299964937,3182.173468976091,1509.9116299964937,25292.48633944715,3182.173468976091,1509.9116299964937,3161.560792430894,13.400777018721756,14.20842192554885,181.51893271579283,1780.7007299419276,35.25219800904471,345.8240624687286,611.4707309912413,5998.527871024078,258.546128734918,0.34671552955609974,118.95887053105596,0.15952622455955667,69.9287992051268,0.09377591831005913,0.48581701440721653,0.32374263364970046,533274.1634368895,245363.14844956534,144234.3077373792,106839.63158027083,58761.52900114444,8887.902723948158,17947.859932884872,48078.1025791264,796.8475783777451,1120.1809117110784,3.194465008456969,1.469795549507676,0.8640048228036831,1.0212785746589337,0.35199839239877234,894.9916855467429,2062.588080688866,667.7476973766925,1002.0403833121732,925.832737903465,5210.930415541851,-0.20806366761828068,1.5960226882682953,-0.17792724263214169,0.6606878947137781,-0.23820009260441968,112.72508289995505,45.49043680734417,237047.50077567427,1377076.5161381012
0.1,0.2,0.7,True,,3.4861197471618652,0.5103315696544753,0.8157429643285588,-0.018999373668247232,-0.008661853360601586,0.5379927966833241,0.08043707540143402,0.0932400317719836,0.6420658571551411,0.8043707540143402,0.466200158859918,0.9172369387930587,0.7685611381190345,1.7763568394002505e-15,10.000000000000002,13.436571463513554,1989.7099444314647,0.6299163618294774,1.05569435004106,5.0,77.00000626216874,10.453678597635168,1.0453678597635165,1.0418569389334036,1.491446432939194,68.0402270927071,52.45781695920257,250.00000000000006,3.677425516847202,5.000000000000002,4.572,1369.341361721071,1418.819502422961,3070.539059183059,1418.819502422961,24398.81819359084,3070.539059183059,1418.819502422961,3049.852274198855,13.757249968399355,14.20009590222873,182.07548844591463,1786.1605416544226,35.590541135982114,349.14320854398454,583.4769723470398,5723.909098724462,259.78390133767306,0.34837540737184636,118.44790219217275,0.15884100579774751,65.66916630780142,0.08806366540208786,0.4903270204764066,0.31225727021414557,516894.6118947705,235676.9688888116,130662.59324515617,99408.22332257735,55854.02557419197,8614.910198246176,17239.333835385292,43554.197748385384,826.5503604645583,1149.8836937978915,3.3278187714830607,1.5173116976388261,0.8412187330372239,1.0062454928794238,0.35959375565425866,1001.5562888184324,1989.709944431465,621.3013957661084,975.6085486653566,951.6829541235943,4985.663339108983,-0.0922040900961627,1.5868705705384651,-0.04330926680300792,0.6803355369351075,-0.1899937366824723,108.50022387583697,40.474398716941586,201791.7258555353,1338609.605074496
0.1,0.30000000000000004,0.6,True,,3.537616014480591,0.4294576552085129,0.7797183158821179,-0.015420685396698134,0.022174775401810537,0.4227035652034005,0.09087157697337582,0.1754866212952262,0.513360117613516,0.9087157697337581,0.5849554043174205,0.8556001960225267,0.7045059420056675,5.329070518200751e-15,10.000000000000005,13.22293463697847,1933.7055430329651,0.676976978926892,1.058169049437966,5.000000000000003,77.00001875446085,10.293450977733858,1.0293450977733853,1.0502289753103455,1.4647418296223087,65.70957790932228,52.45781695920256,250.00000000000009,3.2937213167344264,5.000000000000003,4.572,1331.4033309285426,1351.6011531975064,2984.717386368484,1351.6011531975064,23712.06422144174,2984.717386368484,1351.6011531975064,2964.0080276802173,14.034947611783664,14.193644921550245,182.50229957873057,1790.347558867347,35.86148868841237,351.8012040333254,558.0491837994005,5474.462493072119,260.77088205638745,0.3496989682552567,117.97488562867694,0.15820668112576836,62.17555389369718,0.08337866128252579,0.49384992935266153,0.3030167645370898,504254.10009403195,228128.6902788527,120229.21320538709,93751.23155476569,53674.82715297,8404.2350015672,16687.19123336052,40076.4044017957,855.8672269539693,1179.2005602873026,3.442329436191555,1.5573380675343667,0.8207539802450338,0.9916236180147614,0.3664153399183222,1156.7769752305421,1933.7055430329651,585.9451972172853,954.9603458156798,972.7152565497101,4740.175442078483,0.01688522501278101,1.5778373623764614,0.07391591800603511,0.695061611034471,-0.15420685396698133,105.3638213933427,36.10643828272009,171150.85204867215,1287565.221607785
0.1,0.4,0.5,True,,3.356189727783203,0.36916079746726715,0.7608160583039814,-0.013486358126085432,0.06353095929837581,0.3191161962949768,0.09651155995438059,0.2683900705546688,0.39591442779493197,0.9651155995438058,0.6709751763866719,0.7918288555898639,0.6382323925899536,0.0,9.999999999999998,13.139974568666473,1912.1150554854783,0.7000003071616816,1.0591194907686678,5.0,77.000009410239,10.231230926499855,1.0231230926499857,1.066392615095876,1.454371821083309,64.64894845390296,52.45781695920257,250.00000000000006,2.8643373136185644,5.000000000000002,4.572,1316.769002323392,1326.3534374359551,2951.623237624392,1326.3534374359551,23447.31086789068,2951.623237624392,1326.3534374359551,2930.913858486335,14.14242099042194,14.191152270375225,182.6662220905069,1791.9556387078726,35.96857717745146,352.8517421107988,535.2169891454951,5250.478663517307,261.15994486749685,0.35022070926621063,117.53327085518522,0.1576144668822205,60.67335167265756,0.08136417806006724,0.49560026164991056,0.29897276946914547,499367.86247089814,224737.13672265224,116014.42920005355,91467.25338914277,52795.77698912493,8322.797707848302,16439.10537137919,38671.47640001785,869.9085688867417,1193.241902220075,3.4940967410672354,1.5724946598163663,0.8117575628093333,0.9848863945504389,0.3694141457302223,1375.5843714686898,1912.1150554854783,571.6703336821422,947.6447218033362,981.1125536383595,4517.55273108186,0.10008920234458075,1.5735108984756074,0.1588273982459395,0.7010018492999619,-0.13486358126085432,103.66855530891229,32.942527842286545,148819.60662266178,1234753.074032925
0.1,0.5,0.4,True,,3.9465301036834717,0.32636978318412796,0.7572485417988218,-0.01280246232477738,0.12324147950775216,0.21593076600115318,0.0985056179086668,0.37988742280166543,0.2788555010884896,0.985056179086668,0.7597748456033309,0.6971387527212239,0.5398269150028829,-1.7763568394002505e-15,10.000000000000002,13.601472566815678,1877.9568892559334,0.7000002408096194,0.9732361186825289,5.0,75.35498203256313,10.577354425111757,1.0577354425111756,1.0848183825014677,1.5120590708519597,61.97237136771239,52.457816959202574,250.00000000000006,2.481088335993374,5.000000000000001,4.572,1276.4055629709344,1302.65938672367,2882.054640051835,1302.65938672367,23028.446354500884,2882.054640051835,1302.65938672367,2878.5557943126105,14.142420705949807,14.378386825734236,167.8539263522965,1646.6470175160287,32.681971195475434,320.610137427614,507.9508296286223,4982.997638656785,248.9425078885866,0.3338368819287524,116.25125975841222,0.15589526436122597,58.22376802383862,0.07807923739532807,0.4987274976909901,0.2921090213754133,467503.29771802074,218314.85414799128,109341.72627880707,87770.9038569226,51323.66176398691,7791.721628633679,15969.32729415862,36447.24209293569,907.4797847556275,1230.813118088961,3.4088985915796157,1.5918886614461407,0.7972881871253195,0.9633350464924257,0.3742372709582269,1669.5603180828566,1877.9568892559334,548.5681491057661,936.5887401501675,899.5349013144274,4221.392003023855,0.1840650286382913,1.561934333361945,0.24648295901550432,0.7109497630268945,-0.12802462324777378,103.06918136901294,29.676369448894768,125275.58867034582,1156335.5960146028
0.1,0.6000000000000001,0.29999999999999993,True,,3.4102530479431152,0.3068938310693282,0.7733207959121919,-0.013863021980051168,0.19501231826009316,0.1257445347892862,0.09541330850634432,0.5036025087310486,0.17430497867479894,0.9541330850634431,0.8393375145517475,0.5810165955826633,0.4191484492976208,0.0,10.000000000000002,14.241453673090797,1844.2866879172363,0.700000407256693,0.874608708704827,4.999999999999999,73.29518690581932,11.057340254818099,1.1057340254818098,1.1070574888402684,1.5920567091363496,58.74837423859044,52.45781695920258,250.00000000000009,2.1160048429906424,5.0,4.572,1245.4424391527186,1279.3037254175126,2822.303566939412,1279.3037254175126,22615.565510585115,2822.303566939412,1279.3037254175126,2826.9456888231393,14.142421419560433,14.471648466592082,150.84366780052244,1479.7763811231252,28.951529033058442,284.01449981430335,479.0029748275548,4699.019183058313,234.30453342648786,0.3142070654155888,115.31783816236383,0.15464352733249315,55.28644251309688,0.07414022513891318,0.5028275319636903,0.2841903961201527,432124.7319171307,212679.15380224187,101964.04994920614,83860.57030373183,49872.553653996445,7202.078865285512,15557.086250349173,33988.01664973538,957.280519817782,1280.6138531511153,3.2978529412011,1.6231067585212646,0.7781606031432863,0.9358024317939758,0.3806131322855712,2078.085276044471,1844.2866879172363,524.1285643983238,927.3581235189127,804.0996519357029,3883.4984833149174,0.25878470897148853,1.5465895690570794,0.32502053043348855,0.7207557198162373,-0.13863021980051168,103.99866772916303,26.749959009769263,103883.42524317514,1060169.1918288807
0.1,0.7000000000000001,0.19999999999999996,True,,3.630568265914917,0.3112326379965036,0.8086313956954733,-0.016906991903804635,0.2706664374682735,0.05747319243203469,0.08653790317784388,0.6312515609362346,0.09084193158139477,0.8653790317784387,0.9017879441946207,0.45420965790697393,0.2873659621601735,0.0,9.999999999999998,14.856459348113303,1823.432005179856,0.7000004006972376,0.7968513389950279,5.0,71.51907118747498,11.518594511084977,1.1518594511084979,1.1317116141877333,1.6689324185141627,56.076075196544735,52.457816959202574,250.00000000000006,1.7541215522467812,5.000000000000001,4.572,1235.8722899546785,1264.8377159546326,2794.902709123052,1264.8377159546326,22359.834963517987,2794.902709123052,1264.8377159546326,2794.9793704397484,14.14242139143801,14.418803121917984,137.4328627984585,1348.2163840528779,26.047869781315512,255.5296025547052,453.17730765982486,4445.669388142882,222.24451173168094,0.2980343351224188,115.00259580347557,0.1542207810243768,52.84285335731722,0.07086332320922954,0.5067587968593428,0.27782324465129987,405247.755667117,209699.41386681996,96355.35005675802,81054.68737281497,48936.23735389563,6754.129261118616,15339.123792109978,32118.45001891934,1002.8996150756417,1326.232948408975,3.199797223743799,1.6557663624988188,0.7608125579793161,0.9116430048152314,0.38639581400689466,2668.831096802784,1823.432005179856,506.59179608009345,924.0402090997628,727.5787560823784,3533.347682728177,0.31719930695558607,1.5325332651961143,0.38666633924039073,0.7270829376966518,-0.16906991903804633,106.6664370628037,24.452957266988818,86400.79989516607,955154.2013863325
0.1,0.8,0.09999999999999998,True,,3.247950792312622,0.33725648069248987,0.8618966506935251,-0.021349032519064302,0.3427674004042125,0.015838112807341657,0.0735860961844695,0.755301079935768,0.033009474573287546,0.735860961844695,0.94412634991971,0.33009474573287556,0.1583811280734166,0.0,10.0,14.999999999999998,1819.8190843422324,0.7000000025592003,0.780612702321741,5.0,71.12878503401097,11.626249999999999,1.1626249999999998,1.1374741108472712,1.6868749999999997,55.5017767967218,52.457816959202574,250.00000000000006,1.3901966160896733,5.000000000000001,4.572,1235.8610672409766,1262.3317378263578,2791.802446910261,1262.3317378263578,22315.531521746623,2791.802446910261,1262.3317378263578,2789.441440218328,14.142419684494238,14.390364597659767,134.63218691734815,1320.7417536591854,25.446177463372567,249.6270009156849,447.7084598404026,4392.01999103435,219.66264806156437,0.29457200430351904,115.00081554486462,0.15421839366197437,52.317820639559685,0.07015924383406233,0.5076662841640699,0.27648808404777026,399746.2790595861,209280.6788434655,95208.96845106465,80505.32671093624,48769.003893914676,6662.437984326435,15308.494100586826,31736.32281702155,1013.2770061676508,1336.610339500984,3.177896780876996,1.663736300838127,0.7568907834815833,0.9062769471107406,0.3877030721728054,3547.824811792778,1819.8190843422324,503.1582919433514,923.8607923988811,711.477267867433,3199.1914650931494,0.3571315198723869,1.5293357497335904,0.4284592505052656,0.7282130286051204,-0.213490325190643,110.55949120887216,22.895699898333163,73247.72770208154,852368.6081479318
0.1,0.9,0.0,True,,2.975135087966919,0.38594936570632116,0.931813866107268,-0.0284201371549766,0.41436950286129776,0.0,0.05296863893752865,0.8788452271697393,0.0,0.5296863893752864,0.9764946968552659,0.19166989704953136,0.014524875604249598,0.0,10.0,14.999999999999998,1819.7466985776682,0.7000001341094947,0.7805816523960792,4.999999999999999,71.12796272212051,11.626249999999999,1.1626249999999998,1.1366169610686383,1.6868749999999997,55.500667741546394,52.45781695920258,250.00000000000006,1.0697314507032716,5.0,4.572,1235.8171248674082,1262.2814765350895,2791.6966148646075,1262.2814765350895,22314.643891308657,2791.6966148646075,1262.2814765350895,2789.330486413582,14.142420248492552,14.390303864230455,134.6268317400842,1320.6892193702263,25.445165307259483,249.61707166421553,448.3661344877193,4398.471779324526,219.65827932871022,0.294566145745387,115.01431565215402,0.1542364975758516,52.31966853608769,0.07016172190026432,0.5076430417042848,0.27650274061420155,399722.4286236717,209296.92119717711,95208.54408922348,80506.39190085931,48770.210537784806,6662.040477061195,15309.682198682398,31736.181363074495,1013.2972542142696,1336.630587547603,3.177665130418288,1.6638434092431809,0.7568773954264448,0.9062569074536628,0.38770753485785164,4858.84738384444,1819.7466985776682,503.16494938037056,923.7817491972977,711.4631177415807,2834.8660711653847,0.38594936570632116,1.5293295108396743,0.46041055873477527,0.7282048746312234,-0.284201371549766,116.75668650815764,21.705153256027092,61531.20253495608,737732.2607371114
0.2,0.0,0.8,True,,2.5667920112609863,0.6043529297482982,0.9040451901322509,-0.04674355574721853,-0.0,0.6510964854955168,0.13537661925382025,0.0,0.7686685708784307,0.6768830962691011,0.3369402286005702,0.9608357135980383,0.8138706068693959,0.0,10.000000000000004,13.665803163118063,2050.4535977620494,0.5891573017739632,1.0530028325039986,4.999999999999999,77.00000024909609,10.625602372338548,1.0625602372338545,0.9867426789648437,1.5201003953897578,70.2647067110434,52.45781695920258,250.00000000000009,4.0,5.0,4.572,1410.4553965194514,1495.7881227790122,3163.5887861513584,1495.7881227790122,25143.68724255713,3163.5887861513584,1495.7881227790122,3142.9609053196414,13.447726645050711,14.207047161263164,181.61128271231183,1781.6066834077792,35.30738407917462,346.36543781670304,670.335542433748,6575.991671275067,258.74842200874417,0.3469868088821661,120.09600231385178,0.16105114102292153,69.61054650375992,0.09334913507247214,0.4848251014809802,0.32360752999689435,530551.6328230825,246251.2800212768,142733.19552081698,106166.75586320362,58589.02402293129,8842.527213718042,18012.825112667466,47577.73184027233,800.3829641080463,1123.7162974413795,3.198299149729022,1.4844648678602046,0.860431727338705,1.0185802156887902,0.3531894242204317,896.9381334561784,2050.453597762049,663.5422241450224,994.1113736170265,930.0218536571421,5194.276271005242,-0.23371777873609262,1.5949333537295471,-0.17090379245685347,0.661853608247221,-0.23371777873609262,112.33224789234336,45.22873406379671,234930.54011518572,1374715.8702629306
0.2,0.1,0.7000000000000001,True,,2.924204111099243,0.49578868524255665,0.8498686570599581,-0.037892605744415726,-0.004715415008411102,0.5383967059953835,0.16118363140731165,0.04623050909310712,0.6424545165595392,0.8059181570365582,0.4623050909310712,0.9177921665136274,0.7691381514219764,-1.7763568394002505e-15,10.0,13.425462028585843,1986.783552826728,0.6300823239720739,1.0558240866430033,5.0,77.0000108257952,10.44534652143938,1.044534652143938,0.9913540442764259,1.4900577535732302,68.03544581544563,52.457816959202574,250.00000000000003,3.683279468557768,5.000000000000001,4.572,1367.3598144766243,1416.6169635086303,3066.055453448236,1416.6169635086303,24362.933316537757,3066.055453448236,1416.6169635086303,3045.3666645672197,13.758374462040292,14.199759122912308,182.0978641033833,1786.3800468541904,35.60446735409277,349.27982474365007,643.4919497192138,6312.656026745488,259.83472177089203,0.3484435585892017,119.61259367328027,0.1604028803677423,65.8820258147108,0.08834911425804348,0.48874292737585534,0.31355058394240765,516235.3516677173,237644.3338210196,130893.32531557334,99673.14290495872,56042.03446643427,8603.922527795288,17383.242936907915,43631.10843852445,826.6084473396655,1149.941780672999,3.3147407158854847,1.5259112857560548,0.8404643995408649,1.005327869448564,0.3598452001530451,1000.4936266882479,1986.7835528267292,622.9571431559918,971.0264096707374,952.7562350988605,4986.512077278021,-0.14202673584275607,1.586852672621765,-0.04715415008411102,0.6790650547011187,-0.18946302872207862,108.45371203579514,40.617663989446086,202540.4720341935,1339069.4161450707
0.2,0.2,0.6000000000000001,True,,2.908115863800049,0.408026045270594,0.8125446274966719,-0.031219942572578985,0.012052750622550202,0.4271932372206228,0.1806393394970888,0.11422500939928595,0.5176802786002972,0.903196697485444,0.5711250469964297,0.8628004643338286,0.7119887287010379,1.7763568394002505e-15,10.000000000000002,13.229647973131398,1935.4612444641637,0.6723741768276102,1.0580944316205052,4.999999999999997,77.00006926680365,10.29848597984855,1.0298485979848548,0.996452319087825,1.4655809966414246,65.93178018259117,52.457816959202596,250.0,3.3346372172760983,4.999999999999998,4.572,1332.5938341095762,1355.1109473250724,2987.409010474475,1355.1109473250724,23733.593510241808,2987.409010474475,1355.1109473250724,2966.699188780226,14.011306487983642,14.193840263333179,182.48943025195985,1790.2213107717262,35.85295611710078,351.7174995087587,620.471106164245,6086.821551471245,260.7398574308587,0.34965736361193017,119.19317124961877,0.15984042650916377,62.710988847530295,0.08409669026431509,0.49188341254172285,0.3051675482442623,504651.88894453837,230693.76355841733,121374.68851641928,94502.39403118682,54044.16452571373,8410.864815742307,16874.82159362497,40458.22950547309,852.9827963664916,1176.3161296998248,3.417661660697385,1.5623308826299467,0.8219876485337838,0.9921468682553254,0.36600411715540543,1139.397056308947,1935.4612444642,590.6399626949176,952.0212817692825,972.04263582737,4765.038014476083,-0.04791797987507196,1.5787261225014548,0.060263753112751006,0.6925657898803612,-0.15609971286289492,105.52971366698253,36.61513542141492,174472.51218823183,1293528.1138734194
0.2,0.30000000000000004,0.5,True,,2.664222002029419,0.341295764837865,0.7909649524192376,-0.0272026252200802,0.0424659414977416,0.3260324485602036,0.1923527666102842,0.1960426341884161,0.4025695516205373,0.9617638330514209,0.6534754472947203,0.8051391032410746,0.6520648971204072,1.7763568394002505e-15,10.000000000000009,13.124634516702466,1908.1318492524379,0.7000000090323653,1.0592942122997158,4.9999999999999964,77.00000015787093,10.219725887526852,1.0219725887526843,1.002076122580294,1.4524543145878082,64.65429452753091,52.45781695920261,250.0,2.9632794617375824,4.999999999999997,4.572,1314.0685009471786,1323.5905751656262,2945.517103537174,1323.5905751656262,23398.466801458017,2945.517103537174,1323.5905751656262,2924.808350182252,14.14241971224679,14.19069313618692,182.69635629375102,1792.2512552416977,35.98848452133033,353.0470331542505,604.8630848102254,5933.706861988311,261.2322062977605,0.3503176132894228,118.90338924497671,0.15945182304529867,60.93542988249215,0.08171563018101963,0.49360333009939367,0.3005408742678832,498465.49288724014,226883.34400239983,116272.834506672,91755.45827083527,52997.84676861127,8307.758214787336,16596.0964594348,38757.611502224,869.8366387034051,1193.1699720367385,3.476827661916157,1.5825253657709628,0.8110102165761073,0.9838606574232258,0.36966326114129766,1321.9625924208294,1908.1318492524379,573.4716141927204,941.8602350597175,982.679628925746,4559.562399449055,0.030526632555322793,1.5735330618374197,0.1415531383258053,0.6996363497121414,-0.136013126100401,103.7693027061404,33.58618887796344,153138.32394875615,1245775.9372571334
0.2,0.4,0.4,True,,3.3517837524414062,0.29154260514369246,0.7819187435441428,-0.025422025208242927,0.08403352228679245,0.23293110806514294,0.19754452186044824,0.2891602395602757,0.29521398212341887,0.9877226093022412,0.7229005989006893,0.7380349553085471,0.5823277701628573,1.7763568394002505e-15,9.999999999999998,13.32139971559011,1892.9777851180936,0.7000000150132627,1.021176746722906,4.999999999999999,76.28586576085661,10.367299786692584,1.0367299786692585,1.0205332952500399,1.4770499644487636,63.48038238957713,52.45781695920258,250.00000000000006,2.6001293477413645,5.0,4.572,1295.131572022918,1313.0788377223375,2913.623482566072,1313.0788377223375,23212.640090010627,2913.623482566072,1313.0788377223375,2901.5800112513284,14.14241973788882,14.283836166706491,176.12224119789184,1727.759186151319,34.52353708301139,338.6758987843417,578.5505197707005,5675.580598950572,255.86010941146864,0.3431135239229677,118.01251113461852,0.15825713768174612,59.8119894929476,0.0802090741498326,0.4952889773082688,0.29720726692235466,484337.503213795,223395.06194383453,113222.76739386664,90017.08061754899,52276.15815292677,8072.291720229917,16340.93508663234,37740.92246462222,885.9221087301028,1209.255442063436,3.4435242726189728,1.5882856749320227,0.8049869050957418,0.9747692034422646,0.3716710316347527,1560.4185750519507,1892.9777851180934,562.606753859681,937.5710312584124,946.4444101001733,4343.762209214382,0.0976858284642492,1.5685767545462805,0.21008380571698113,0.7045132071509778,-0.12711012604121463,102.98903380959324,31.03264849171397,134798.44577014082,1190203.729750535
0.2,0.5,0.30000000000000004,True,,3.2686500549316406,0.26162000822157383,0.7888098110306361,-0.02566603502980477,0.14155300192883352,0.1457330413225451,0.1968330542294456,0.3984379530768655,0.19353880372432497,0.984165271147228,0.796875906153731,0.6451293457477498,0.48577680440848364,3.552713678800501e-15,10.0,13.813725610975139,1860.492459330322,0.7000004510232566,0.93580550224096,4.999999999999998,74.59289949863305,10.736544208231358,1.0736544208231358,1.0353359018589663,1.5385907013718922,60.76895073121852,52.45781695920259,250.00000000000003,2.285179682030021,4.999999999999999,4.572,1259.8740665442338,1290.5449669763036,2850.591093825571,1290.5449669763036,22814.28878253807,2850.591093825571,1290.5449669763036,2851.786097817259,14.142421607201218,14.4315843174635,161.3982720512527,1583.317048822789,31.271005622638395,306.7685651580827,552.4786416777856,5419.815474859078,243.50947410707425,0.32655107496706876,116.91843924562812,0.15678996539717224,57.34446506275614,0.07690007453845725,0.4984530854166286,0.2904200174921641,453047.54035170394,217525.8745731615,106688.9448335889,86451.88041324027,50888.89880204397,7550.792339195066,15911.61489933311,35562.9816111963,925.450802636226,1248.7841359695592,3.3538938012583017,1.6103358198961983,0.7898142222831228,0.9524332568672117,0.37672859257229246,1863.054807831619,1860.492459330322,540.3242525827516,927.3682067475703,864.7298984146078,4064.5497413543944,0.16555280985575538,1.5563970449393516,0.28310600385766704,0.7138877018262627,-0.12833017514902384,103.09596027985663,28.31174792057839,115074.50768787772,1113264.0774025018
0.2,0.6000000000000001,0.19999999999999996,True,,3.428428888320923,0.2533825552773775,0.8118996556285819,-0.02845511311763131,0.20505846184059578,0.07677920655441306,0.1887008455866691,0.5137797777944102,0.10941903224750256,0.9435042279333455,0.8562996296573502,0.5470951612375129,0.38389603277206535,-1.7763568394002505e-15,10.0,14.295414527529497,1837.4001932583483,0.7000007089251357,0.8649994489232802,5.0,73.07962051835149,11.097810895647122,1.1097810895647122,1.0516696738058025,1.598801815941187,58.42473831416795,52.45781695920257,250.00000000000006,1.983269248645897,5.000000000000002,4.572,1240.768830221059,1274.5267385775835,2811.7420199743365,1274.5267385775835,22531.119869830498,2811.7420199743365,1274.5267385775835,2816.3899837288122,14.142422712905036,14.471918771457716,149.18635982282905,1463.518189861953,28.60056629486347,280.57155535261063,528.80455043996,5187.572639816009,232.88003360291805,0.3122967826621852,116.29936513150405,0.15595977462864957,55.20591722591171,0.07403223911829213,0.5015222967548818,0.28469738394329586,427893.81874801224,213688.47596844874,101435.36297989456,83696.48452440929,49884.69686444443,7131.5636458002045,15630.916297692083,33811.78765996486,962.58324559632,1285.9165789296533,3.27196590818413,1.634006797261864,0.7756434774533405,0.9321708512584884,0.3814521741822197,2254.5148567303163,1837.4001932583485,523.103028277558,921.4971649807906,795.8392201602953,3785.0244989482203,0.22075418590370557,1.544955675960051,0.3417641030676596,0.7206736612872296,-0.14227556558815654,104.3181499167795,26.126072061647072,98887.82281462081,1032077.2027875237
