tag,success,elapsed_s,gwp_eps,profit_eps,b,c,r_cruise,r_hover,V_cruise,V_climb,c_charge,TOC_flight,GWP_flight,Annual_Profit,Utility_Norm,MTOM,AR,SPL_hover,pareto_flag
epsilon_run,1,2.9772517681121826,39.93270856658955,1325765.9685966196,10.389075799957027,1.0389075799957022,0.9348397626266611,1.480679299992837,67.35854198741632,52.457816959202596,3.5768518520854875,107.3890712847795,39.46826446595105,1325765.9446247222,0.0,1967.0576993944255,10.000000000000005,77.00000083945683,1
epsilon_run,1,2.6375410556793213,39.93270856658955,1242784.4644085467,10.207113540227793,1.0207113540227795,0.8812883464148514,1.450352256704632,64.66014824195263,52.45781695920259,2.9335414432160154,103.56370336776448,33.77204391724942,1242784.1137457734,0.0,1903.7710606596686,9.999999999999998,77.00001474510343,1
epsilon_run,1,3.042487144470215,39.93270856658955,1159802.9602204743,10.370436058256425,1.037043605825643,0.8463902816161295,1.477572676376071,63.3308794499826,52.457816959202574,2.396248303001192,102.62557099109053,30.410088736407367,1159802.304249749,0.0,1885.2131685701318,9.999999999999996,76.18923913400748,1
epsilon_run,1,1.5443520545959473,39.93270856658955,1076821.4560324016,10.398507139183977,1.0398507139183975,0.8460408874109329,1.4822511898639958,63.111676623213455,52.457816959202574,2.361338434107795,102.61985800739177,30.1375301474035,1152045.1198069933,0.0,1882.3334171051765,10.000000000000002,76.05422421399199,1
epsilon_run,1,1.0339009761810303,39.93270856658955,993839.951844329,10.398507139183966,1.0398507139183983,0.8460408874109328,1.4822511898639958,63.111676623213455,52.457816959202574,2.3613384341077954,102.61985800739176,30.137530147403538,1152045.1198069938,0.0,1882.3334171051774,9.999999999999984,76.054224213992,1
epsilon_run,1,0.988609790802002,39.93270856658955,910858.4476562564,10.398507139183963,1.0398507139183988,0.846040887410933,1.4822511898639958,63.111676623213455,52.457816959202574,2.3613384341077954,102.61985800739178,30.137530147403545,1152045.1198069935,0.0,1882.3334171051774,9.999999999999975,76.054224213992,0
epsilon_run,1,0.9039959907531738,39.93270856658955,827876.9434681837,10.39850713918395,1.0398507139183994,0.846040887410933,1.4822511898639958,63.111676623213455,52.457816959202574,2.361338434107795,102.61985800739183,30.137530147403567,1152045.119806993,0.0,1882.3334171051786,9.999999999999957,76.054224213992,0
epsilon_run,1,0.9744932651519775,39.93270856658955,744895.4392801111,10.39850713918396,1.0398507139183997,0.8460408874109331,1.4822511898639958,63.111676623213455,52.457816959202574,2.361338434107795,102.61985800739183,30.13753014740356,1152045.119806993,0.0,1882.333417105178,9.999999999999966,76.054224213992,0
epsilon_run,1,0.9749770164489746,39.93270856658955,661913.9350920386,10.398507139183957,1.0398507139184001,0.8460408874109334,1.4822511898639958,63.111676623213455,52.457816959202574,2.361338434107795,102.61985800739183,30.137530147403574,1152045.119806993,0.0,1882.3334171051783,9.999999999999957,76.054224213992,0
epsilon_run,1,1.774454116821289,39.93270856658955,578932.430903966,10.398507139183954,1.0398507139184,0.8460408874109334,1.4822511898639958,63.111676623213455,52.457816959202574,2.3613384341077954,102.61985800739183,30.13753014740358,1152045.1198069935,0.0,1882.3334171051786,9.999999999999956,76.054224213992,0
